question_id,subject_id,main_subject,old_question_id,unique_old_question_id,active,question_type,product_category,difficulty_level,created_at,updated_at
6384,119,מעגלים,3586,1431,1,Image and text,פסיכומטרי,9,2023-12-28T04:08:11.000000Z,2024-02-26T11:47:14.000000Z
2992,122,שטחים,1427,1432,1,Image and text,פסיכומטרי,3.5,2023-11-23T05:12:00.000000Z,2023-11-23T05:12:00.000000Z
3012,122,שטחים,1428,סח  -  113  -  25,1,Image and text,פסיכומטרי,6,2023-11-23T08:13:47.000000Z,2023-11-23T08:13:47.000000Z
1962,116,משולשים,1431,1439,1,Image and text,פסיכומטרי,9,2023-11-03T12:22:09.000000Z,2023-11-03T12:29:30.000000Z
3013,122,שטחים,1432,1440,1,Image and text,פסיכומטרי,8,2023-11-23T08:17:04.000000Z,2023-11-23T08:17:04.000000Z
711,119,מעגלים,סח  -  113  -  25,1441,1,Image and text,פסיכומטרי,9,2023-09-22T04:53:37.000000Z,2024-02-21T12:59:53.000000Z
1965,117,מרובעים,1439,1443,1,Image and text,פסיכומטרי,2.5,2023-11-03T12:46:39.000000Z,2024-12-30T10:22:53.000000Z
1966,117,מרובעים,1440,1445,1,Image and text,פסיכומטרי,4.5,2023-11-03T12:51:50.000000Z,2023-12-17T15:51:24.000000Z
3015,122,שטחים,1441,3041,1,Image and text,פסיכומטרי,4.5,2023-11-23T08:23:42.000000Z,2024-02-07T11:27:16.000000Z
1968,122,שטחים,1443,1447,1,Image and text,פסיכומטרי,6.5,2023-11-03T13:12:59.000000Z,2024-12-30T09:22:39.000000Z
1970,121,פיתגורס,1445,1451,1,Image and text,פסיכומטרי,3,2023-11-03T13:25:06.000000Z,2024-11-06T09:46:31.000000Z
3395,119,מעגלים,3041,1455,1,Image and text,פסיכומטרי,8.5,2023-11-27T10:45:05.000000Z,2024-02-19T16:04:12.000000Z
3285,123,תלת-ממד,1447,1456,1,Image and text,פסיכומטרי,3,2023-11-26T11:49:13.000000Z,2024-02-07T08:51:33.000000Z
1974,116,משולשים,1451,1461,1,Image and text,פסיכומטרי,7,2023-11-03T14:09:34.000000Z,2023-11-30T07:47:44.000000Z
3017,120,דמיון צורות,1455,1462,1,Image and text,פסיכומטרי,5,2023-11-23T08:31:19.000000Z,2024-12-30T10:01:41.000000Z
1975,121,פיתגורס,1456,1465,1,Image and text,פסיכומטרי,3,2023-11-03T14:15:12.000000Z,2024-01-04T10:25:34.000000Z
3018,122,שטחים,1461,1466,1,Image and text,פסיכומטרי,5,2023-11-23T08:34:28.000000Z,2024-02-07T11:29:30.000000Z
3019,122,שטחים,1462,1467,1,Image and text,פסיכומטרי,5.5,2023-11-23T08:41:37.000000Z,2024-02-07T11:32:20.000000Z
3021,122,שטחים,1465,1485,1,Image and text,פסיכומטרי,8,2023-11-23T08:58:55.000000Z,2023-11-23T08:58:55.000000Z
3022,122,שטחים,1466,1471,1,Image and text,פסיכומטרי,7.5,2023-11-23T09:02:19.000000Z,2024-02-07T11:37:14.000000Z
3023,122,שטחים,1467,1531,1,Image and text,פסיכומטרי,6,2023-11-23T09:05:29.000000Z,2023-11-23T09:05:29.000000Z
2741,119,מעגלים,1485,3011,1,Image and text,פסיכומטרי,8,2023-11-20T11:50:48.000000Z,2023-11-20T11:50:48.000000Z
3024,122,שטחים,1471,3037,1,Image and text,פסיכומטרי,2.5,2023-11-23T09:10:03.000000Z,2023-11-23T09:10:03.000000Z
2791,119,מעגלים,1531,1480,1,Numeric bullet single choice,פסיכומטרי,8,2023-11-20T14:10:13.000000Z,2024-12-30T10:09:59.000000Z
2886,119,מעגלים,3011,1482,1,Image and text,פסיכומטרי,8,2023-11-21T09:59:19.000000Z,2024-01-02T08:17:11.000000Z
3539,119,מעגלים,3037,1483,1,Image and text,פסיכומטרי,8,2023-11-28T07:35:53.000000Z,2024-02-22T17:02:33.000000Z
3025,122,שטחים,1480,A_10084,1,Image and text,פסיכומטרי,3,2023-11-23T09:14:13.000000Z,2023-11-23T09:14:13.000000Z
2735,118,מצולעים,1482,1486,1,Image and text,פסיכומטרי,5,2023-11-20T11:41:36.000000Z,2023-12-19T19:29:42.000000Z
3026,122,שטחים,1483,1487,1,Image and text,פסיכומטרי,2,2023-11-23T09:17:41.000000Z,2023-11-23T09:17:41.000000Z
3382,119,מעגלים,A_10084,1489,1,Image and text,פסיכומטרי,8,2023-11-27T10:03:57.000000Z,2024-02-19T14:56:38.000000Z
2744,122,שטחים,1486,1491,1,Image and text,פסיכומטרי,3.5,2023-11-20T11:55:31.000000Z,2024-01-27T08:34:59.000000Z
3027,122,שטחים,1487,1492,1,Image and text,פסיכומטרי,5,2023-11-23T09:39:37.000000Z,2023-11-23T09:39:37.000000Z
3031,122,שטחים,1489,1493,1,Image and text,פסיכומטרי,8,2023-11-23T09:47:28.000000Z,2024-02-07T11:57:43.000000Z
2746,94,תנועה,1491,1494,1,Image and text,פסיכומטרי,4,2023-11-20T12:10:16.000000Z,2023-11-20T12:10:16.000000Z
2747,121,פיתגורס,1492,1495,1,Image and text,פסיכומטרי,2,2023-11-20T12:13:32.000000Z,2024-12-30T09:43:25.000000Z
2749,116,משולשים,1493,1496,1,Image and text,פסיכומטרי,1.5,2023-11-20T12:18:45.000000Z,2023-11-30T07:50:45.000000Z
2752,121,פיתגורס,1494,A_10085,1,Image and text,פסיכומטרי,3,2023-11-20T12:24:42.000000Z,2024-03-28T09:23:30.000000Z
2753,121,פיתגורס,1495,1501,1,Image and text,פסיכומטרי,2,2023-11-20T12:29:04.000000Z,2024-01-04T10:33:54.000000Z
3033,122,שטחים,1496,A_9469,1,Image and text,פסיכומטרי,6.5,2023-11-23T09:52:04.000000Z,2024-03-20T21:32:55.000000Z
3383,119,מעגלים,A_10085,1504,1,Numeric bullet single choice,פסיכומטרי,8,2023-11-27T10:09:33.000000Z,2024-02-22T12:03:28.000000Z
3035,122,שטחים,1501,1509,1,Image and text,פסיכומטרי,4,2023-11-23T09:55:56.000000Z,2023-11-23T09:55:56.000000Z
3837,119,מעגלים,A_9469,1510,1,Image and text,פסיכומטרי,8,2023-11-30T08:06:42.000000Z,2024-02-26T09:52:22.000000Z
3037,122,שטחים,1504,1511,1,Image and text,פסיכומטרי,4,2023-11-23T09:59:58.000000Z,2023-11-23T09:59:58.000000Z
2758,118,מצולעים,1509,סג - 60 - 18,1,Image and text,פסיכומטרי,2.5,2023-11-20T13:00:13.000000Z,2023-11-20T13:00:13.000000Z
2759,118,מצולעים,1510,1513,1,Image and text,פסיכומטרי,2.5,2023-11-20T13:04:24.000000Z,2023-12-20T05:38:44.000000Z
2760,118,מצולעים,1511,1516,1,Image and text,פסיכומטרי,2,2023-11-20T13:10:37.000000Z,2023-12-20T05:44:22.000000Z
10346,119,מעגלים,סג - 60 - 18,1521,1,Image and text,פסיכומטרי,8,2024-06-15T17:06:09.000000Z,2024-12-30T10:04:26.000000Z
2763,117,מרובעים,1513,1526,1,Image and text,פסיכומטרי,2,2023-11-20T13:18:33.000000Z,2023-12-20T05:46:12.000000Z
3039,122,שטחים,1516,1527,1,Image and text,פסיכומטרי,5,2023-11-23T10:04:41.000000Z,2023-11-23T10:04:41.000000Z
2769,116,משולשים,1521,1528,1,Image and text,פסיכומטרי,3,2023-11-20T13:32:16.000000Z,2023-11-20T13:32:16.000000Z
2779,116,משולשים,1526,1530,1,Image and text,פסיכומטרי,2,2023-11-20T13:51:31.000000Z,2023-11-20T13:51:31.000000Z
2782,117,מרובעים,1527,סח  -  110  -  17,1,Image and text,פסיכומטרי,1,2023-11-20T13:54:44.000000Z,2023-12-17T16:20:10.000000Z
2783,118,מצולעים,1528,סח  -  112  -  22,1,Image and text,פסיכומטרי,2,2023-11-20T13:57:34.000000Z,2023-12-20T05:51:51.000000Z
2790,116,משולשים,1530,סח  -  112  -  23,1,Image and text,פסיכומטרי,2.5,2023-11-20T14:06:43.000000Z,2023-11-30T08:04:09.000000Z
691,119,מעגלים,סח  -  110  -  17,סח  -  113 -  27,1,Image and text,פסיכומטרי,8,2023-09-21T10:49:02.000000Z,2023-09-21T10:49:02.000000Z
696,119,מעגלים,סח  -  112  -  22,1537,1,Image and text,פסיכומטרי,8,2023-09-21T11:29:04.000000Z,2024-01-04T07:07:22.000000Z
697,119,מעגלים,סח  -  112  -  23,סח -  111 -  19,1,Image and text,פסיכומטרי,8,2023-09-21T11:33:15.000000Z,2024-01-04T07:08:35.000000Z
714,119,מעגלים,סח  -  113 -  27,1542,1,Image and text,פסיכומטרי,8,2023-09-22T05:15:53.000000Z,2024-01-04T07:14:35.000000Z
2796,118,מצולעים,1537,1544,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-20T14:23:19.000000Z,2023-12-20T06:01:54.000000Z
693,119,מעגלים,סח -  111 -  19,1546,1,Image and text,פסיכומטרי,8,2023-09-21T11:01:49.000000Z,2024-01-04T06:58:03.000000Z
2802,118,מצולעים,1542,1548,1,Numeric bullet single choice,פסיכומטרי,9.5,2023-11-20T14:32:03.000000Z,2023-12-20T06:30:59.000000Z
2805,89,כלליות 1,1544,3036,1,Numeric bullet single choice,פסיכומטרי,6,2023-11-20T14:37:04.000000Z,2023-11-20T14:37:04.000000Z
3287,123,תלת-ממד,1546,3003,1,Numeric bullet single choice,פסיכומטרי,4,2023-11-26T11:51:21.000000Z,2024-02-07T08:53:11.000000Z
3045,122,שטחים,1548,3040,1,Numeric bullet single choice,פסיכומטרי,10,2023-11-23T13:42:12.000000Z,2024-02-07T12:13:58.000000Z
3538,119,מעגלים,3036,1556,1,Image and text,פסיכומטרי,7.5,2023-11-28T07:29:53.000000Z,2024-02-22T16:51:05.000000Z
3523,119,מעגלים,3003,1557,1,Image and text,פסיכומטרי,7,2023-11-28T05:48:51.000000Z,2024-02-22T16:32:20.000000Z
3542,119,מעגלים,3040,1560,1,Image and text,פסיכומטרי,7,2023-11-28T07:49:40.000000Z,2024-02-22T17:20:40.000000Z
2856,122,שטחים,1556,1561,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-21T07:31:18.000000Z,2023-12-17T16:35:11.000000Z
3290,123,תלת-ממד,1557,1562,1,Numeric bullet single choice,פסיכומטרי,4,2023-11-26T11:53:22.000000Z,2023-11-26T11:53:22.000000Z
2857,120,דמיון צורות,1560,1565,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-21T08:00:26.000000Z,2024-01-02T08:33:49.000000Z
2858,120,דמיון צורות,1561,1567,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-21T08:04:12.000000Z,2024-01-02T08:34:46.000000Z
2859,120,דמיון צורות,1562,1568,1,Numeric bullet single choice,פסיכומטרי,1,2023-11-21T08:06:47.000000Z,2023-11-21T08:06:47.000000Z
2860,117,מרובעים,1565,3117,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-21T08:16:44.000000Z,2023-12-17T16:40:01.000000Z
3504,117,מרובעים,1567,1570,1,Numeric bullet single choice,פסיכומטרי,3,2023-11-28T04:58:33.000000Z,2024-02-19T14:25:28.000000Z
2861,117,מרובעים,1568,1574,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-21T08:19:49.000000Z,2023-12-18T08:05:27.000000Z
4387,119,מעגלים,3117,1578,1,Image and text,פסיכומטרי,7,2023-12-05T16:13:44.000000Z,2024-02-26T11:22:55.000000Z
3294,123,תלת-ממד,1570,1580,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-26T11:56:29.000000Z,2023-11-26T11:56:29.000000Z
2862,122,שטחים,1574,1582,1,Numeric bullet single choice,פסיכומטרי,4,2023-11-21T08:23:14.000000Z,2024-12-30T09:26:26.000000Z
3507,117,מרובעים,1574,1584,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-28T05:03:34.000000Z,2024-02-19T14:26:34.000000Z
2863,122,שטחים,1578,1585,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-21T08:27:58.000000Z,2023-11-21T08:27:58.000000Z
2864,122,שטחים,1580,1586,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-21T08:34:29.000000Z,2024-02-19T19:18:01.000000Z
3509,116,משולשים,1582,1587,1,Numeric bullet single choice,פסיכומטרי,3,2023-11-28T05:08:19.000000Z,2023-11-28T05:08:19.000000Z
3511,117,מרובעים,1584,3557,1,Numeric bullet single choice,פסיכומטרי,4.5,2023-11-28T05:11:23.000000Z,2024-02-19T14:27:24.000000Z
3296,122,שטחים,1585,1591,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-26T11:58:33.000000Z,2023-11-26T11:58:33.000000Z
2865,122,שטחים,1586,1593,1,Numeric bullet single choice,פסיכומטרי,3,2023-11-21T08:37:16.000000Z,2024-01-27T08:41:13.000000Z
2866,122,שטחים,1587,1594,1,Numeric bullet single choice,פסיכומטרי,4,2023-11-21T08:40:57.000000Z,2024-01-27T08:42:27.000000Z
3578,119,מעגלים,3557,1596,1,Image and text,פסיכומטרי,7,2023-11-28T09:58:30.000000Z,2024-02-22T17:34:23.000000Z
3513,116,משולשים,1591,1597,1,Numeric bullet single choice,פסיכומטרי,1,2023-11-28T05:15:29.000000Z,2023-11-28T05:15:29.000000Z
2867,122,שטחים,1593,1598,1,Numeric bullet single choice,פסיכומטרי,4,2023-11-21T08:43:28.000000Z,2023-12-18T09:03:15.000000Z
3514,121,פיתגורס,1594,1600,1,Numeric bullet single choice,פסיכומטרי,1,2023-11-28T05:17:11.000000Z,2023-11-28T05:19:00.000000Z
2869,120,דמיון צורות,1596,1602,1,Numeric bullet single choice,פסיכומטרי,2,2023-11-21T08:50:21.000000Z,2024-01-02T08:36:55.000000Z
2870,122,שטחים,1597,1603,1,Numeric bullet single choice,פסיכומטרי,3,2023-11-21T08:52:18.000000Z,2024-01-27T08:45:08.000000Z
2871,122,שטחים,1598,1604,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-21T08:54:11.000000Z,2023-11-21T08:54:11.000000Z
3515,117,מרובעים,1600,1605,1,Numeric bullet single choice,פסיכומטרי,5,2023-11-28T05:18:31.000000Z,2024-02-19T14:28:21.000000Z
2348,198,Sentence Completions,1602,1609,1,English layout,פסיכומטרי,3,2023-11-16T12:35:25.000000Z,2023-12-22T07:31:09.000000Z
2352,198,Sentence Completions,1603,1610,1,English layout,פסיכומטרי,4,2023-11-16T12:39:42.000000Z,2023-12-22T07:32:44.000000Z
2357,198,Sentence Completions,1604,1613,1,English layout,פסיכומטרי,3,2023-11-16T12:46:08.000000Z,2023-12-22T07:39:00.000000Z
2360,198,Sentence Completions,1605,1614,1,English layout,פסיכומטרי,3,2023-11-16T12:49:05.000000Z,2023-12-22T07:41:37.000000Z
2370,198,Sentence Completions,1609,1615,1,English layout,פסיכומטרי,6,2023-11-16T13:00:23.000000Z,2023-12-22T07:52:39.000000Z
2373,198,Sentence Completions,1610,1617,1,English layout,פסיכומטרי,7,2023-11-16T13:02:46.000000Z,2023-12-24T14:58:04.000000Z
2380,198,Sentence Completions,1613,1618,1,English layout,פסיכומטרי,8,2023-11-16T13:11:31.000000Z,2023-12-24T14:59:33.000000Z
2381,198,Sentence Completions,1614,1619,1,English layout,פסיכומטרי,5,2023-11-16T13:14:32.000000Z,2023-12-24T15:12:30.000000Z
2383,198,Sentence Completions,1615,1620,1,English layout,פסיכומטרי,7,2023-11-16T13:17:10.000000Z,2023-12-24T15:18:51.000000Z
2387,198,Sentence Completions,1617,1621,1,English layout,פסיכומטרי,8,2023-11-16T13:23:32.000000Z,2023-12-24T15:23:24.000000Z
2389,198,Sentence Completions,1618,1622,1,English layout,פסיכומטרי,7,2023-11-16T13:26:18.000000Z,2023-12-24T15:22:25.000000Z
2391,198,Sentence Completions,1619,1623,1,English layout,פסיכומטרי,9,2023-11-16T13:29:42.000000Z,2023-12-24T15:24:17.000000Z
2393,198,Sentence Completions,1620,1624,1,English layout,פסיכומטרי,3,2023-11-16T13:32:30.000000Z,2023-12-24T15:30:01.000000Z
2394,198,Sentence Completions,1621,1625,1,English layout,פסיכומטרי,5,2023-11-16T13:34:46.000000Z,2023-12-24T15:30:41.000000Z
2396,198,Sentence Completions,1622,1626,1,English layout,פסיכומטרי,6,2023-11-16T13:37:34.000000Z,2023-12-24T15:33:11.000000Z
2399,198,Sentence Completions,1623,1627,1,English layout,פסיכומטרי,4,2023-11-16T13:42:56.000000Z,2024-05-08T06:00:46.000000Z
9085,246,Sentence Completions,1623,1628,1,English layout,אמירנט,4,2024-05-08T06:00:57.000000Z,2024-05-08T06:00:57.000000Z
9086,246,Sentence Completions,1624,1629,1,English layout,אמירנט,7,2024-05-08T06:07:49.000000Z,2024-05-08T06:07:49.000000Z
2401,198,Sentence Completions,1625,1630,1,English layout,פסיכומטרי,8,2023-11-16T13:47:33.000000Z,2024-05-08T06:09:56.000000Z
9087,246,Sentence Completions,1625,1631,1,English layout,אמירנט,8,2024-05-08T06:10:23.000000Z,2024-05-08T06:10:23.000000Z
2402,198,Sentence Completions,1626,1632,1,English layout,פסיכומטרי,5,2023-11-16T13:49:49.000000Z,2024-05-08T06:13:25.000000Z
9088,246,Sentence Completions,1626,1633,1,English layout,אמירנט,5,2024-05-08T06:14:10.000000Z,2024-05-08T06:14:10.000000Z
2404,198,Sentence Completions,1627,1634,1,English layout,פסיכומטרי,7,2023-11-16T13:52:12.000000Z,2024-05-08T06:15:28.000000Z
9089,198,Sentence Completions,1627,1636,1,English layout,פסיכומטרי,7,2024-05-08T06:15:54.000000Z,2024-05-08T06:15:54.000000Z
2405,198,Sentence Completions,1628,1637,1,English layout,פסיכומטרי,3,2023-11-16T13:54:24.000000Z,2024-05-08T06:17:48.000000Z
9090,246,Sentence Completions,1628,1638,1,English layout,אמירנט,3,2024-05-08T06:18:06.000000Z,2024-05-08T06:18:06.000000Z
9091,246,Sentence Completions,1629,1639,1,English layout,אמירנט,5,2024-05-08T06:19:35.000000Z,2024-05-08T06:19:35.000000Z
2409,198,Sentence Completions,1630,1641,1,English layout,פסיכומטרי,4,2023-11-16T14:01:00.000000Z,2024-05-08T06:20:18.000000Z
9092,246,Sentence Completions,1630,1642,1,English layout,אמירנט,4,2024-05-08T06:20:32.000000Z,2024-05-08T06:20:32.000000Z
2411,198,Sentence Completions,1631,1643,1,English layout,פסיכומטרי,5,2023-11-16T14:03:19.000000Z,2024-05-08T06:23:42.000000Z
9093,246,Sentence Completions,1631,1644,1,English layout,אמירנט,5,2024-05-08T06:24:08.000000Z,2024-05-08T06:24:08.000000Z
2413,198,Sentence Completions,1632,1645,1,English layout,פסיכומטרי,3,2023-11-16T14:05:41.000000Z,2024-05-08T06:27:09.000000Z
9094,246,Sentence Completions,1632,1646,1,English layout,אמירנט,3,2024-05-08T06:27:28.000000Z,2024-05-08T06:27:28.000000Z
2414,198,Sentence Completions,1633,1647,1,English layout,פסיכומטרי,4,2023-11-16T14:08:22.000000Z,2024-05-08T06:28:25.000000Z
9095,246,Sentence Completions,1633,1648,1,English layout,אמירנט,4,2024-05-08T06:28:35.000000Z,2024-05-08T06:28:35.000000Z
2416,198,Sentence Completions,1634,1649,1,English layout,פסיכומטרי,8,2023-11-16T14:10:24.000000Z,2024-05-08T06:30:00.000000Z
9096,246,Sentence Completions,1634,1650,1,English layout,אמירנט,8,2024-05-08T06:30:15.000000Z,2024-05-08T06:30:15.000000Z
2417,198,Sentence Completions,1636,1651,1,English layout,פסיכומטרי,5,2023-11-16T14:13:09.000000Z,2024-05-08T06:34:32.000000Z
9097,246,Sentence Completions,1636,1652,1,English layout,אמירנט,5,2024-05-08T06:35:52.000000Z,2024-05-08T06:35:52.000000Z
2418,198,Sentence Completions,1637,1653,1,English layout,פסיכומטרי,5,2023-11-16T14:16:00.000000Z,2024-05-08T06:37:55.000000Z
9098,246,Sentence Completions,1637,1654,1,English layout,אמירנט,5,2024-05-08T06:38:06.000000Z,2024-05-08T06:38:06.000000Z
2420,198,Sentence Completions,1638,1655,1,English layout,פסיכומטרי,2,2023-11-16T14:18:01.000000Z,2024-05-08T06:38:37.000000Z
9099,246,Sentence Completions,1638,1656,1,English layout,אמירנט,2,2024-05-08T06:38:51.000000Z,2024-05-08T06:38:51.000000Z
2423,198,Sentence Completions,1639,1657,1,English layout,פסיכומטרי,8,2023-11-16T14:24:00.000000Z,2024-05-08T06:41:59.000000Z
9100,246,Sentence Completions,1639,1658,1,English layout,אמירנט,8,2024-05-08T06:41:48.000000Z,2024-05-08T06:41:48.000000Z
2447,198,Sentence Completions,1641,1659,1,English layout,פסיכומטרי,5,2023-11-17T06:19:49.000000Z,2024-05-08T06:50:55.000000Z
9101,246,Sentence Completions,1641,1660,1,English layout,אמירנט,5,2024-05-08T06:51:04.000000Z,2024-05-08T06:51:04.000000Z
2448,198,Sentence Completions,1642,1661,1,English layout,פסיכומטרי,7,2023-11-17T06:22:30.000000Z,2024-05-08T06:52:01.000000Z
9102,246,Sentence Completions,1642,1662,1,English layout,אמירנט,7,2024-05-08T06:52:17.000000Z,2024-05-08T06:52:17.000000Z
2449,198,Sentence Completions,1643,1663,1,English layout,פסיכומטרי,4,2023-11-17T06:24:55.000000Z,2024-05-08T06:52:41.000000Z
9103,246,Sentence Completions,1643,1664,1,English layout,אמירנט,4,2024-05-08T06:52:52.000000Z,2024-05-08T06:52:52.000000Z
2450,198,Sentence Completions,1644,1665,1,English layout,פסיכומטרי,6,2023-11-17T06:26:55.000000Z,2024-05-08T06:54:24.000000Z
