Product,Assignment ID,Assignment Name,Unit Type,Unit ID,Unit Name,Unit Active,Unit Mode,Unit Rules
פסיכומטרי,37,אקסטרים מפגש 3,atomic,193,הנחיות מטלות אקסטרים כמותי,1,N/A,"זמינות   < 20,רמת התלמיד משוואות  < 7.5"
פסיכומטרי,37,אקסטרים מפגש 3,container,50,תרגול מותאם אישית,1,Random,"זמינות   < 20,רמת התלמיד משוואות  < 7.5"
פסיכומטרי,38,הכנה למפגש 4,atomic,147,מבוא מילון אנגלית - הכנה למפגש 4,1,N/A,NULL
פסיכומטרי,38,הכנה למפגש 4,atomic,194,הכנה לאי שוויונים,1,N/A,NULL
פסיכומטרי,39,טווחים חלשים ז.נמוכה,atomic,21,סרטון שיעור טווחים,1,N/A,"זמינות   >= 20,רמת התלמיד משוואות  >= 6"
פסיכומטרי,39,טווחים חלשים ז.נמוכה,atomic,63,דגשים משיעור טווחים,1,N/A,"זמינות   >= 20,רמת התלמיד משוואות  >= 6"
פסיכומטרי,39,טווחים חלשים ז.נמוכה,atomic,126,פתרונות טווחים - אלגברה חלשים,1,N/A,"זמינות   >= 20,רמת התלמיד משוואות  >= 6"
פסיכומטרי,39,טווחים חלשים ז.נמוכה,atomic,127,פתרונות טווחים - בעיות,1,N/A,"זמינות   >= 20,רמת התלמיד משוואות  >= 6"
פסיכומטרי,40,טווחים חזקים ז.נמוכה,atomic,21,סרטון שיעור טווחים,1,N/A,"זמינות   >= 20,משוואות  < 6"
פסיכומטרי,40,טווחים חזקים ז.נמוכה,atomic,63,דגשים משיעור טווחים,1,N/A,"זמינות   >= 20,משוואות  < 6"
פסיכומטרי,40,טווחים חזקים ז.נמוכה,atomic,127,פתרונות טווחים - בעיות,1,N/A,"זמינות   >= 20,משוואות  < 6"
פסיכומטרי,40,טווחים חזקים ז.נמוכה,atomic,128,פתרונות טווחים - אלגברה חזקים,1,N/A,"זמינות   >= 20,משוואות  < 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,21,סרטון שיעור טווחים,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,63,דגשים משיעור טווחים,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,126,פתרונות טווחים - אלגברה חלשים,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,127,פתרונות טווחים - בעיות,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,241,בסיס - הנחיות אי-שוויונים,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,atomic,254,הנחיות מקבץ שאלה בודדת כללי,1,N/A,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,container,15,תרגול מותאם אישית,1,Predetermined,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,41,טווחים חלשים ז.גבוהה,container,171,מקבץ חימום,1,Predetermined,"< 20 כלליות ,רמת התלמיד משוואות  >= 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,atomic,21,סרטון שיעור טווחים,1,N/A,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,atomic,63,דגשים משיעור טווחים,1,N/A,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,atomic,127,פתרונות טווחים - בעיות,1,N/A,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,atomic,128,פתרונות טווחים - אלגברה חזקים,1,N/A,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,atomic,254,הנחיות מקבץ שאלה בודדת כללי,1,N/A,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,42,טווחים חזקים ז.גבוהה,container,16,תרגול מותאם אישית,1,Predetermined,"< 20 כלליות ,משוואות  < 6"
פסיכומטרי,43,ניסוח מחדש ז.נמוכה,atomic,40,סרטון שיעור ניסוח מחדש,1,N/A,זמינות   >= 15
פסיכומטרי,43,ניסוח מחדש ז.נמוכה,atomic,64,דגשים משיעור ניסוח מחדש,1,N/A,זמינות   >= 15
פסיכומטרי,43,ניסוח מחדש ז.נמוכה,atomic,129,פתרונות ניסוח מחדש,1,N/A,זמינות   >= 15
פסיכומטרי,44,ניסוח מחדש חלשים ז.גבוהה,atomic,40,סרטון שיעור ניסוח מחדש,1,N/A,"< 15 כלליות ,רמת התלמיד Restatements  >= 4"
פסיכומטרי,44,ניסוח מחדש חלשים ז.גבוהה,atomic,64,דגשים משיעור ניסוח מחדש,1,N/A,"< 15 כלליות ,רמת התלמיד Restatements  >= 4"
פסיכומטרי,44,ניסוח מחדש חלשים ז.גבוהה,atomic,129,פתרונות ניסוח מחדש,1,N/A,"< 15 כלליות ,רמת התלמיד Restatements  >= 4"
פסיכומטרי,44,ניסוח מחדש חלשים ז.גבוהה,atomic,254,הנחיות מקבץ שאלה בודדת כללי,1,N/A,"< 15 כלליות ,רמת התלמיד Restatements  >= 4"
פסיכומטרי,44,ניסוח מחדש חלשים ז.גבוהה,container,51,תרגול מותאם אישית,1,Random,"< 15 כלליות ,רמת התלמיד Restatements  >= 4"
פסיכומטרי,45,ניסוח מחדש בינוניים ז.גבוהה,atomic,40,סרטון שיעור ניסוח מחדש,1,N/A,"< 15,Restatements  < 4,רמת התלמיד Restatements  >= 7"
פסיכומטרי,45,ניסוח מחדש בינוניים ז.גבוהה,atomic,64,דגשים משיעור ניסוח מחדש,1,N/A,"< 15,Restatements  < 4,רמת התלמיד Restatements  >= 7"
פסיכומטרי,45,ניסוח מחדש בינוניים ז.גבוהה,atomic,129,פתרונות ניסוח מחדש,1,N/A,"< 15,Restatements  < 4,רמת התלמיד Restatements  >= 7"
פסיכומטרי,45,ניסוח מחדש בינוניים ז.גבוהה,atomic,254,הנחיות מקבץ שאלה בודדת כללי,1,N/A,"< 15,Restatements  < 4,רמת התלמיד Restatements  >= 7"
פסיכומטרי,45,ניסוח מחדש בינוניים ז.גבוהה,container,52,תרגול מותאם אישית,1,Random,"< 15,Restatements  < 4,רמת התלמיד Restatements  >= 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,atomic,40,סרטון שיעור ניסוח מחדש,1,N/A,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,atomic,64,דגשים משיעור ניסוח מחדש,1,N/A,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,atomic,129,פתרונות ניסוח מחדש,1,N/A,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,atomic,256,הנחיות מקבץ ניסוח מחדש חזקים ז. גבוהה,1,N/A,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,container,53,תרגול מותאם אישית,1,Random,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,container,54,תרגול מותאם אישית,1,Random,"< 15,Restatements  < 7"
פסיכומטרי,46,ניסוח מחדש חזקים ז.גבוהה,container,55,תרגול מותאם אישית,1,Random,"< 15,Restatements  < 7"
פסיכומטרי,47,שאלות פסקה,atomic,37,סרטון שיעור שאלות פסקה,1,N/A,NULL
פסיכומטרי,47,שאלות פסקה,atomic,65,דגשים משיעור שאלות פסקה,1,N/A,NULL
פסיכומטרי,47,שאלות פסקה,atomic,133,פתרונות שאלות פסקה,1,N/A,NULL
פסיכומטרי,48,מיומנויות שפה באנגלית 2 חלשים,atomic,57,קטעי קריאה אנגלית 2,1,N/A,רמת התלמיד Reading Comprehension  >= 3
פסיכומטרי,48,מיומנויות שפה באנגלית 2 חלשים,atomic,177,אוצר מילים אנגלית יחידה 1 חלשים,1,N/A,רמת התלמיד Reading Comprehension  >= 3
פסיכומטרי,49,מיומנויות שפה באנגלית 2 בינוניים,atomic,74,קטעי קריאה אנגלית 3,1,N/A,"Reading Comprehension  < 3,רמת התלמיד Reading Comprehension  >= 5"
פסיכומטרי,49,מיומנויות שפה באנגלית 2 בינוניים,atomic,201,אוצר מילים אנגלית יחידה 1 בינוניים,1,N/A,"Reading Comprehension  < 3,רמת התלמיד Reading Comprehension  >= 5"
פסיכומטרי,50,מיומנויות שפה באנגלית 2 חזקים,atomic,202,אוצר מילים אנגלית יחידה 1 חזקים,1,N/A,Reading Comprehension  < 5
פסיכומטרי,51,מיומנויות שפה בעברית 2 ז.נמוכה,atomic,203,מטלת ספר מטלת כתיבה מילות שיעבוד וקישור,1,N/A,"זמינות   >= 25,זמינות   < 25,זמינות   >= 35,רמת התלמיד Reading Comprehension  >= 7.5"
פסיכומטרי,52,מיומנויות שפה בעברית 2 ז.גבוהה,atomic,100,אוצר מילים עברית יחידה 2,1,N/A,"זמינות   < 35,זמינות   < 25,רמת התלמיד Reading Comprehension  < 7.5"
פסיכומטרי,52,מיומנויות שפה בעברית 2 ז.גבוהה,atomic,178,אוצר מילים מטלת כתיבה יחידה 3,1,N/A,"זמינות   < 35,זמינות   < 25,רמת התלמיד Reading Comprehension  < 7.5"
פסיכומטרי,52,מיומנויות שפה בעברית 2 ז.גבוהה,atomic,203,מטלת ספר מטלת כתיבה מילות שיעבוד וקישור,1,N/A,"זמינות   < 35,זמינות   < 25,רמת התלמיד Reading Comprehension  < 7.5"
פסיכומטרי,53,פרק בחינה כמותי מ.2,atomic,204,הנחיות פרק מאלו כמותי אביב 21 א,1,N/A,"זמינות   < 25,רמת התלמיד משוואות  < 7"
פסיכומטרי,53,פרק בחינה כמותי מ.2,container,167,אביב 2021 כמותי פרק ראשון,1,Predetermined,"זמינות   < 25,רמת התלמיד משוואות  < 7"
פסיכומטרי,54,פרק בחינה מילולי מ.2,atomic,205,הנחיות פרק מאלו מילולי אביב 21 א,1,N/A,"זמינות   < 25,רמת התלמיד אנלוגיות  < 7"
פסיכומטרי,54,פרק בחינה מילולי מ.2,container,165,אביב 2021 מילולי פרק ראשון,1,Predetermined,"זמינות   < 25,רמת התלמיד אנלוגיות  < 7"
פסיכומטרי,55,פרק בחינה אנגלית מ.2,atomic,206,הנחיות פרק מאלו אנגלית אביב 21 א,1,N/A,"זמינות   < 25,Sentence Completions   < 7"
פסיכומטרי,55,פרק בחינה אנגלית מ.2,container,169,אביב 2021 אנגלית פרק ראשון,1,Predetermined,"זמינות   < 25,Sentence Completions   < 7"
פסיכומטרי,56,הכנה למפגש 3 חזקים,atomic,179,לומדת הסרת חלודה - מרובעים,1,N/A,רמת התלמיד משוואות  < 6
פסיכומטרי,56,הכנה למפגש 3 חזקים,atomic,180,לומדת הסרת חלודה - מצולעים,1,N/A,רמת התלמיד משוואות  < 6
פסיכומטרי,56,הכנה למפגש 3 חזקים,atomic,207,הכנה לביטויים,1,N/A,רמת התלמיד משוואות  < 6
פסיכומטרי,57,הכנה למפגש 3 חלשים,atomic,168,בסיס - נוסחאות כפל מקוצר,1,N/A,משוואות  >= 6
פסיכומטרי,57,הכנה למפגש 3 חלשים,atomic,179,לומדת הסרת חלודה - מרובעים,1,N/A,משוואות  >= 6
פסיכומטרי,57,הכנה למפגש 3 חלשים,atomic,180,לומדת הסרת חלודה - מצולעים,1,N/A,משוואות  >= 6
פסיכומטרי,57,הכנה למפגש 3 חלשים,atomic,207,הכנה לביטויים,1,N/A,משוואות  >= 6
פסיכומטרי,58,מיומנויות שפה באנגלית 3 חלשים,atomic,74,קטעי קריאה אנגלית 3,1,N/A,אנגלית   >= 3
פסיכומטרי,58,מיומנויות שפה באנגלית 3 חלשים,atomic,208,אוצר מילים אנגלית יחידה 2 חלשים,1,N/A,אנגלית   >= 3
פסיכומטרי,59,מיומנויות שפה באנגלית 3 בינוניים,atomic,75,קטעי קריאה אנגלית 4,1,N/A,"אנגלית   < 3,אנגלית   >= 5"
פסיכומטרי,59,מיומנויות שפה באנגלית 3 בינוניים,atomic,217,אוצר מילים אנגלית יחידה 2 בינוניים,1,N/A,"אנגלית   < 3,אנגלית   >= 5"
פסיכומטרי,60,מיומנויות שפה באנגלית 3 חזקים,atomic,226,אוצר מילים אנגלית יחידה 2 חזקים,1,N/A,אנגלית   < 5
פסיכומטרי,61,מיומנויות שפה בעברית 3 ז.נמוכה,atomic,235,מטלת ספר מטלת כתיבה סמיכות ופיסוק,1,N/A,"זמינות   >= 25,זמינות   < 25,זמינות   >= 35,אנגלית   >= 7.5"
פסיכומטרי,62,מיומנויות שפה בעברית 3 ז.גבוהה,atomic,101,אוצר מילים עברית יחידה 3,1,N/A,"זמינות   < 35,זמינות   < 25,רמת התלמיד אנגלית  < 7.5"
פסיכומטרי,62,מיומנויות שפה בעברית 3 ז.גבוהה,atomic,181,אוצר מילים מטלת כתיבה יחידה 4,1,N/A,"זמינות   < 35,זמינות   < 25,רמת התלמיד אנגלית  < 7.5"
פסיכומטרי,63,קטע קריאה חזקים ז.נמוכה,atomic,30,סרטון שיעור קטע קריאה,1,N/A,"זמינות   >= 20,רמת התלמיד שאלות פסקה  < 7"
פסיכומטרי,63,קטע קריאה חזקים ז.נמוכה,atomic,66,דגשים משיעור קטע קריאה,1,N/A,"זמינות   >= 20,רמת התלמיד שאלות פסקה  < 7"
פסיכומטרי,63,קטע קריאה חזקים ז.נמוכה,atomic,195,פתרונות קטע קריאה חזקים,1,N/A,"זמינות   >= 20,רמת התלמיד שאלות פסקה  < 7"
פסיכומטרי,64,קטע קריאה חזקים ז.גבוהה,atomic,30,סרטון שיעור קטע קריאה,1,N/A,"< 20 כלליות,שאלות פסקה  >= 7,רמת התלמיד שאלות פסקה  < 5"
פסיכומטרי,64,קטע קריאה חזקים ז.גבוהה,atomic,66,דגשים משיעור קטע קריאה,1,N/A,"< 20 כלליות,שאלות פסקה  >= 7,רמת התלמיד שאלות פסקה  < 5"
פסיכומטרי,64,קטע קריאה חזקים ז.גבוהה,atomic,196,פתרונות קטע קריאה חלשים,1,N/A,"< 20 כלליות,שאלות פסקה  >= 7,רמת התלמיד שאלות פסקה  < 5"
