Product,Container ID,Container Title,Container Display Name,Container Active,Container Mode,Question ID,Question Old ID,Question Level,Question Type,Question Active,Question (Main) Tag
פסיכומטרי,13346,תרגול נוסף השלמת משפטים,תרגול נוסף השלמת משפטים,1,Predetermined,1439,חתמ - 42 - 23,4,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,11087,תרגול השלמת משפטים,תרגול השלמת משפטים,1,Predetermined,1442,חתמ - 43 - 26,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,8394,תגבור השמש ואנלוגיות,תגבור השמש ואנלוגיות,1,Predetermined,1457,חתמ- 46 - 36,8,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,13346,תרגול נוסף השלמת משפטים,תרגול נוסף השלמת משפטים,1,Predetermined,1463,חתמ - 48 - 41,8,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,8394,תגבור השמש ואנלוגיות,תגבור השמש ואנלוגיות,1,Predetermined,1467,חתמ - 49 - 44,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,11087,תרגול השלמת משפטים,תרגול השלמת משפטים,1,Predetermined,1469,חתמ - 50 - 46,5,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,8394,תגבור השמש ואנלוגיות,תגבור השמש ואנלוגיות,1,Predetermined,1473,חתמ - 52 - 52,6,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,11087,תרגול השלמת משפטים,תרגול השלמת משפטים,1,Predetermined,1480,חתמ - 54 - 59,7,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,8394,תגבור השמש ואנלוגיות,תגבור השמש ואנלוגיות,1,Predetermined,1481,חתמ - 54 - 60,8,Numeric bullet single choice,1,השלמת משפטים מילולי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1482,NULL,2.2,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1483,NULL,2.9,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1484,NULL,4.8,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1485,NULL,4.5,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1486,NULL,6.1,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1487,NULL,5.7,Exam Question,1,אנלוגיות
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1488,NULL,1,Exam Question,1,עריכת ניסוי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1489,NULL,1.3,Exam Question,1,משמעות מילולית
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1490,NULL,3,Exam Question,1,משמעות מילולית
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1491,NULL,1.5,Exam Question,1,שאלות פסקה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1492,NULL,3.7,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1493,NULL,5.3,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1494,NULL,3.5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1495,NULL,5,Exam Question,1,שאלות פסקה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1496,NULL,7.1,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1497,NULL,8.7,Exam Question,1,שאלות פסקה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1498,NULL,7,Exam Question,1,שאלות פסקה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1499,NULL,4.2,Exam Question,1,קטע קריאה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1500,NULL,4.2,Exam Question,1,קטע קריאה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1501,NULL,5.8,Exam Question,1,קטע קריאה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1502,NULL,7.9,Exam Question,1,קטע קריאה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1503,NULL,5,Exam Question,1,קטע קריאה
פסיכומטרי,180,מ2פ1 0722,פרק 1 מילולי,1,Predetermined,1504,NULL,7.7,Exam Question,1,קטע קריאה
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1505,NULL,2.8,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1506,NULL,1.4,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1507,NULL,4.5,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1508,NULL,3.8,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1509,NULL,4.8,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1510,NULL,5.5,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1511,NULL,7,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1512,NULL,9.7,Exam Question,1,Sentence Completions
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1513,NULL,1.9,Exam Question,1,Restatements
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1515,NULL,6,Exam Question,1,Restatements
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1516,NULL,6,Exam Question,1,Restatements
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1517,NULL,5.4,Exam Question,1,Restatements
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1518,NULL,2,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1519,NULL,1,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1520,NULL,3.2,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1521,NULL,1.8,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1522,NULL,8.6,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1523,NULL,6.1,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1524,NULL,4.2,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1525,NULL,3.2,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1526,NULL,4.5,Exam Question,1,Reading Comprehension
פסיכומטרי,181,מ2פ2 0722,פרק 2 אנגלית,1,Predetermined,1527,NULL,5.7,Exam Question,1,Reading Comprehension
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1528,NULL,2.4,Exam Question,1,התנהגות אלגברית
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1529,NULL,2,Exam Question,1,אחוזים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1530,NULL,1,Exam Question,1,כלליות 2
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1531,NULL,5.7,Exam Question,1,מצולעים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1532,NULL,3.8,Exam Question,1,תנועה
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1533,NULL,3.1,Exam Question,1,משוואות
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1534,NULL,4.6,Exam Question,1,מצולעים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1535,NULL,3,Exam Question,1,הסקה מתרשים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1536,NULL,4.3,Exam Question,1,הסקה מתרשים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1537,NULL,2.3,Exam Question,1,הסקה מתרשים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1538,NULL,5.6,Exam Question,1,הסקה מתרשים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1539,NULL,6.6,Exam Question,1,כלליות 1
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1540,NULL,7.9,Exam Question,1,תלת-ממד
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1541,NULL,5.6,Exam Question,1,משוואות
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1542,NULL,5.8,Exam Question,1,אנליטית
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1543,NULL,10,Exam Question,1,שלמים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1544,NULL,5.5,Exam Question,1,דמיון צורות
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1545,NULL,6,Exam Question,1,אחוזים
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1546,NULL,7.1,Exam Question,1,משוואות
פסיכומטרי,182,מ2פ3 0722,פרק 3 כמותי,1,Predetermined,1547,NULL,9.6,Exam Question,1,הספק
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1550,NULL,4.4,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1551,NULL,6.1,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1552,NULL,3.3,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1553,NULL,5.8,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1554,NULL,7.4,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1555,NULL,7.5,Exam Question,1,אנלוגיות
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1556,NULL,1.4,Exam Question,1,משמעות מילולית
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1557,NULL,3.4,Exam Question,1,שאלות פסקה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1558,NULL,1,Exam Question,1,עריכת ניסוי
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1559,NULL,5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1560,NULL,3.5,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1561,NULL,4.7,Exam Question,1,השלמת משפטים מילולי
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1562,NULL,4.9,Exam Question,1,כללים וסידורים
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1563,NULL,7.2,Exam Question,1,עריכת ניסוי
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1564,NULL,5.6,Exam Question,1,שאלות פסקה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1565,NULL,6.4,Exam Question,1,כללים וסידורים
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1566,NULL,5.6,Exam Question,1,שאלות פסקה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1567,NULL,5.4,Exam Question,1,קטע קריאה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1568,NULL,3.6,Exam Question,1,קטע קריאה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1569,NULL,6.4,Exam Question,1,קטע קריאה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1570,NULL,10,Exam Question,1,קטע קריאה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1571,NULL,10,Exam Question,1,קטע קריאה
פסיכומטרי,183,מ2פ4 0722,פרק 4 מילולי,1,Predetermined,1572,NULL,4.7,Exam Question,1,קטע קריאה
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1573,NULL,1.9,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1574,NULL,3,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1575,NULL,5,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1576,NULL,4.6,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1577,NULL,5.6,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1578,NULL,6.1,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1579,NULL,7.5,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1580,NULL,8.8,Exam Question,1,Sentence Completions
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1581,NULL,1.2,Exam Question,1,Restatements
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1582,NULL,4.2,Exam Question,1,Restatements
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1583,NULL,8.2,Exam Question,1,Restatements
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1584,NULL,7.7,Exam Question,1,Restatements
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1585,NULL,1.8,Exam Question,1,Reading Comprehension
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1586,NULL,4.2,Exam Question,1,Reading Comprehension
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1587,NULL,1.8,Exam Question,1,Reading Comprehension
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1589,NULL,4.6,Exam Question,1,Reading Comprehension
פסיכומטרי,5220,בעיות מילוליות,בעיות מילוליות,1,Predetermined,1591,1335,2,Numeric bullet single choice,1,יחס
פסיכומטרי,184,מ2פ5 0722,פרק 5 אנגלית,1,Predetermined,1592,NULL,5.1,Exam Question,1,Reading Comprehension
